id,name,description,ingredients,ingredients_raw_str,serving_size,servings,steps,tags,search_terms,minutes,total_time
58758,Frozen Coffee Cooler,This is from Southern Living. It is so much better than the ones you can buy at some coffee places. Very easy to make.,"['ice cubes', 'brewed coffee', 'coffee liqueur', 'sugar', 'ground cinnamon', 'half-and-half', 'whipped cream', 'cinnamon']","[""6   cups    ice cubes"",""4   cups    brewed coffee, cooled "",""1   cup    coffee liqueur (Kahlua)"",""3/4  cup    sugar"",""1   teaspoon    ground cinnamon"",""1   cup    half-and-half or 1   cup    milk"",""  whipped cream (for Garnish)"",""  cinnamon (for Garnish)""]",1 (380 g),8,"['Process half of first 5 ingredients in a blender until smooth.', 'Pour coffee mixture into a large pitcher.', 'Repeat with next half and pour into pitcher.', 'Stir half and half into coffee minxture.', 'Pour into tall glasses and garnish as desired.', 'Serve immediately.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'low-protein', 'healthy', 'beverages', 'low-fat', 'smoothies', 'dietary', 'low-sodium', 'low-cholesterol', 'low-saturated-fat', 'low-calorie', 'low-in-something']","{'healthy', 'low-calorie', 'low-fat', 'low-sodium'}",30,40
71619,Broccoli and Egg Lasagna,"Here is a wonderful brunch recipe, I make it quite often at my house for weekend gatherings. I always prepare it a night before, refrigerate, then bake it before we eat, this saves a lot of time. This is also great for supper, with a salad on the side. Enjoy! Note: cooking time does not include cooking pasta.","['butter', 'flour', 'salt and pepper', 'half-and-half', 'green onion', 'hot pepper sauce', 'lasagna noodles', 'cooked ham', 'frozen chopped broccoli', 'parmesan cheese', 'cheddar cheese', 'hard-boiled eggs']","[""1/2  cup    butter"",""1/3  cup    flour"",""  salt and pepper"",""3   cups    half-and-half"",""1/4  cup   chopped green onion"",""1/4  teaspoon    hot pepper sauce"",""9       lasagna noodles, cooked and drained "",""2 -2 1/2  cups    cooked ham, diced "",""1 (10   ounce) package   frozen chopped broccoli, thawed  or 1 (10   ounce) package   fresh broccoli, cooked,drained and chopped "",""1/2  cup   grated parmesan cheese"",""3 -4   cups   grated cheddar cheese"",""4       hard-boiled eggs, finely chopped ""]",1 (225 g),8,"['set oven to 350 degrees.', 'butter a 13x9 baking dish.', 'in a med saucepan, melt butter; stir in flour, salt and pepper until smooth gradually add half and half; bring to a light boil.', 'cook and stir for 2 minutes or until thickened.', 'remove from the heat; stir in onions and hot pepper sauce.', 'spread a fourth of the white sauce in prepared pan.', 'top with three noodles, half of the ham and broccoli, 3 tbsp Parmesan cheese, 1 cup cheddar cheese, half of the eggs, and a fourth of the white sauce repeat layers.', 'top with the remaining noodles, white sauce and cheeses.', 'bake, uncovered for 40-45 minutes or until bubbly.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'main-dish', 'pasta', 'vegetables', 'lasagna', 'pasta-rice-and-grains', 'broccoli', '4-hours-or-less']",{'dinner'},30,40
138839,Healthy Breakfast Energy Bars,Homemade breakfast bars full of goodness. Of course you can vary the fruit/chocolate chips etc..etc.. that you add.,"['rolled oats', 'whole wheat flour', 'shredded coconut', 'nuts', 'chocolate chips', 'honey', 'low-fat margarine', 'egg']","[""2   cups    rolled oats (you can use flavoured oats)"",""1/2  cup    whole wheat flour"",""1/2  cup    shredded coconut"",""1/2  cup   chopped nuts (of your choice)"",""1/2  cup    chocolate chips or 1/2  cup    dried fruit"",""1/2  cup    honey"",""80   g    low-fat margarine"",""1       egg, lightly beaten ""]",1 (640 g),1,"['Mix oats, flour, coconut, nuts, chocolate chips or fruit together in a bowl.', 'Heat honey and low fat margarine in a saucepan or in the microwave until spread is melted and mixture combines when stirred.', 'Allow to cool slightly and whisk in egg.', 'Pour liquid into dry ingredients and mix well.', 'Line tray with baking paper and spread mixture out to about 2cm.', 'Bake in 180 Degrees C oven for 25 minutes.', 'Cut into 8-10 pieces whilst still warm, then transfer to airtight container to store.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'granola-and-porridge', 'breakfast', 'lunch', 'eggs-dairy', 'easy', 'kid-friendly', 'kosher', 'vegetarian', 'chocolate', 'dietary', 'brown-bag', 'inexpensive', 'toddler-friendly', 'to-go']","{'healthy', 'breakfast', 'vegetarian', 'lunch'}",30,40
161899,Crock Pot Jambalaya,This is maybe not the Authentic way of cooking Jambalaya but I prepared it for a family Mothers day party alongside Deep fried Turkey and everyone seemed to like it,"['skinless chicken breasts', 'smoked sausage', 'prawns', 'green pepper', 'red pepper', 'yellow pepper', 'celery ribs', 'onion', 'baby corn', 'red chilies', 'garlic cloves', 'chopped tomatoes', 'tomato paste', 'beef stock', 'rice', 'black pepper', 'white pepper', 'cayenne pepper', 'paprika', 'ground cumin', 'dried basil', 'dried oregano', 'frying oil']","[""5       skinless chicken breasts (cubed)"",""1 1/2  lbs    smoked sausage (Sliced)"",""1   lb    prawns (Cooked)"",""1       green pepper (chopped)"",""1       red pepper (chopped)"",""1       yellow pepper (chopped)"",""4       celery ribs (diced)"",""1   large    onion (chopped)"",""15       baby corn (chopped)"",""2       red chilies (seeded \u0026 finely chopped)"",""4       garlic cloves (finely chopped)"",""2 (800   ml) cans   chopped tomatoes"",""2   tablespoons    tomato paste"",""450   ml    beef stock"",""2 1/2  cups    rice (Cooked)"",""1   teaspoon    black pepper"",""1   teaspoon    white pepper"",""1   teaspoon    cayenne pepper"",""1   teaspoon    paprika"",""1   teaspoon    ground cumin"",""1/2  tablespoon    dried basil"",""1   tablespoon    dried oregano"",""3   tablespoons    frying oil (Groundnut)""]",1 (675 g),6,"['Heat 1/2 the oil in a wok until just about smoking &amp; fry chicken until light golden (approx 5 mins), add to crock pot.', ""Combine Chopped Green, Red, Yellow Peppers, Chopped Onion, Chopped Garlic, Sliced Celery &amp; chopped Red Chilli's, heat the remaining oil &amp; fry until Semi soft, add to crock pot."", 'Add all the remaining ingredients, herbs &amp; spices to the Crock pot except for the Rice &amp; Prawns give it a good stir.', 'Cook on Medium for 6 Hours.', '20 Mins from end add the hot cooked rice (Electric Rice cookers are a wonderful thing)&amp; the Prawns.']","['time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'main-dish', 'beef', 'pork', 'poultry', 'rice', 'seafood', 'vegetables', 'american', 'cajun', 'southern-united-states', 'dinner-party', 'summer', 'shrimp', 'chicken', 'crock-pot-slow-cooker', 'stove-top', 'creole', 'spicy', 'one-dish-meal', 'seasonal', 'meat', 'beef-sausage', 'pork-sausage', 'chicken-breasts', 'pasta-rice-and-grains', 'shellfish', 'peppers', 'tomatoes', 'taste-mood', 'equipment']","{'southern', 'dinner'}",30,40
162574,Low Fat Wholesome Banana Bread,"Delicious sweet banana bread for those wishing for a lighter fare, but who still possess their tastebuds!","['bananas', 'whole wheat flour', 'egg whites', 'palm sugar', 'baking soda', 'salt', 'olive oil']","[""2 1/2      bananas"",""2   cups    whole wheat flour"",""4       egg whites"",""1   cup    palm sugar"",""1   teaspoon    baking soda"",""1/4  teaspoon    salt"",""4   tablespoons    olive oil""]",1 (77 g),12,"['mash bananas', 'beat egg whites until stiff peaks form.', 'mix wet ingredients and add the dry ones.', 'pour into greased loaf/cake pan at 350 degrees for about 30 minutes or until fork comes out clean.', 'cool and slice.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'healthy', 'breads', 'easy', 'kid-friendly', 'grains', 'dietary', 'gifts', 'low-cholesterol', 'low-saturated-fat', 'comfort-food', 'inexpensive', 'healthy-2', 'quick-breads', 'low-in-something', 'pasta-rice-and-grains', 'brunch', 'taste-mood']","{'healthy', 'low-fat', 'bread'}",30,40
181439,Bean Stew With Cornmeal-Cheddar Dumplings,This is a hearty vegetable stew. Adjust all seasonings to taste.,"['onions', 'garlic', 'oil', 'jalapeno pepper', 'red bell pepper', 'yellow bell pepper', 'chili powder', 'cumin', 'oregano', 'whole tomatoes', 'zucchini', 'pinto beans', 'black beans', 'salt and pepper', 'flour', 'cornmeal', 'baking powder', 'salt', 'crisco shortening', 'cheddar cheese', 'half-and-half cream', 'cayenne pepper']","[""2   large    onions, chopped "",""2 -3   tablespoons   fresh minced garlic"",""3 -5   tablespoons    oil"",""1 -2       jalapeno pepper (seeded and finely chopped or use 1 poblano chile pepper)"",""1   large    red bell pepper, seeded and chopped "",""1   large    yellow bell pepper, seeded and chopped "",""3 -4   tablespoons    chili powder"",""1   teaspoon    cumin"",""2   teaspoons    oregano"",""1 (28   ounce) can   whole tomatoes (chopped and undrained)"",""2   small    zucchini (chopped into about 1-inch pieces)"",""1 (15   ounce) can   pinto beans, undrained "",""1 (15   ounce) can   black beans, undrained "",""  salt and pepper"","""",""1/2  cup    flour"",""1/2  cup    cornmeal"",""1   teaspoon    baking powder"",""1/2  teaspoon    salt"",""2   tablespoons    Crisco shortening"",""1/3  cup   grated cheddar cheese"",""1/2  cup    half-and-half cream (or milk)"",""1/4  teaspoon    cayenne pepper (optional or to taste)""]",1 (360 g),6,"['In a Dutch oven, heat oil over medium-high heat; add in the onions, garlic, bell peppers, jalapeno pepper (or the chile pepper) chili powder, cumin and oregano, saute for about 3 minutes.', 'Add in the chopped tomatoes with juice, zucchini, pinto beans with juice and black beans with juice; bring to a boil, reduce heat and simmer for about 20-25 minutes (or until the zucchini is tender) season with salt and pepper to taste.', 'In a bowl combine the flour, cornmeal, baking powder, 1/2 teaspoon salt and cayenne pepper (if using).', 'Cut in the shortening until crumbly.', 'Stir in the shredded cheese.', 'Add in half and half cream; stir JUST until moistened.', 'Drop the dough by heaping tablespoonfuls into the simmering mixture; cook 5 minutes, then cover with lid and continue to cook for 8-12 minutes more, or until the dumplings are done.']","['time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'main-dish', 'beans', 'vegetables', 'easy', 'beginner-cook', 'dinner-party', 'holiday-event', 'vegetarian', 'stove-top', 'dietary', 'comfort-food', 'taste-mood', 'savory', 'equipment', '4-hours-or-less']","{'stew', 'dinner', 'vegetarian'}",30,40
190875,Beer-Braised Pot Roast and Vegetables With Polenta,Courtesy of Emeril Lagasse,"['bacon', 'boneless beef chuck roast', 'salt', 'black pepper', 'yellow onion', 'button mushrooms', 'garlic', 'fresh thyme leave', 'bay leaf', 'beer', 'beef stock', 'tomatoes', 'carrots', 'parsnip', 'turnip', 'fresh parsley leaves', 'prepared polenta']","[""5   slices    bacon, diced "",""1 (4 -4 1/2  lb)    boneless beef chuck roast"",""1 1/2  teaspoons    salt"",""1   teaspoon    black pepper"",""1   lb    yellow onion, thinly sliced  (about 4 cups)"",""8   ounces    button mushrooms, stems trimmed, wiped clean, and quartered "",""1   tablespoon    garlic, minced "",""1   teaspoon    fresh thyme leave, chopped "",""1       bay leaf"",""1 (12   ounce)    beer"",""1   cup    beef stock or 1   cup    low sodium beef broth"",""3   cups    tomatoes, peeled diced and seeded and their juices "",""4   large    carrots, peeled and cut into 3-inch sticks "",""1/4  lb    parsnip, peeled and cut into 3-inch sticks "",""1/2  lb    turnip, peeled and cut into 1 1/2-inch wedges "",""1/4  cup    fresh parsley leaves, chopped "",""  prepared polenta (see \u003ca href\u003d\""https://www.geniuskitchen.com/recipe/polenta-190876\""\u003ePolenta\u003c/a\u003e)""]",1 (543 g),8,"['Preheat the oven to 325 degrees F.', 'Heat a large Dutch oven or roasting pan over medium heat. Add the bacon and cook until the bacon is brown and the fat is rendered, 7 to 8 minutes. Remove the bacon with a slotted spoon and set aside to drain on a paper towel-lined plate. Set aside. Leave the pot on the heat.', 'Season the roast on all sides with the salt and pepper. Add the roast to the bacon fat remaining in the pan and sear on all sides until well browned, 8 to 10 minutes. Remove the roast from the pan and set aside. Add the onions to the pan and cook until wilted and fragrant, 2 1/2 to 3 minutes. Add the mushrooms and cook stirring occasionally until the mushrooms are soft and are beginning to color, about 4 minutes. Add the garlic, thyme, and bay leaf and cook, stirring, until fragrant, 45 seconds. Add the beer, beef stock, tomatoes and their juices, and the roast to the pan and bring to a simmer. Cover the pot tightly, place in the oven, and bake for 1 1/2 hours.', 'Carefully remove the roast from the oven and add the carrots, parsnips and turnips. Turn the meat, basting with the pan juices. Cover tightly and return to the oven. Bake until the meat shreds easily and the vegetables are tender, 1 1/2 to 2 hours, depending upon the size of the meat.', 'Remove and discard the bay leaf. Remove the roast from the pan and let sit on a cutting board until cool enough to handle. Using two forks or a knife and form, shred the meat.', 'Skim the fat from the pan juices and discard. Return the meat to the pan, add the parsley, and stir well.', 'To serve, spoon the polenta into wide entree bowls and spoon the pot roast, vegetables, and gravy on top.']","['time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'main-dish', 'beef', 'vegetables', 'american', 'oven', 'easy', 'roast', 'beginner-cook', 'dinner-party', 'fall', 'winter', 'dietary', 'seasonal', 'low-calorie', 'comfort-food', 'oamc-freezer-make-ahead', 'low-carb', 'midwestern', 'low-in-something', 'meat', 'roast-beef', 'taste-mood', 'equipment', 'number-of-servings', '4-hours-or-less']","{'roast', 'dinner', 'low-calorie', 'low-carb'}",30,40
224025,Waffle Topping,This was in my Mom's recipe cards.  I have not tried this.,"['butter', 'cornstarch', 'honey']","[""1/2  cup    butter"",""2   tablespoons    cornstarch"",""2   cups    honey""]",1 (202 g),1,"['Melt butter in sauce pan.', 'Stir in cornstarch slowly.', 'Add honey.', 'Stir constantly over low heat for 8 minutes.', 'Serve over hot waffles, pancakes or biscuits.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'for-1-or-2', 'low-protein', '5-ingredients-or-less', 'condiments-etc', 'easy', 'dietary', 'low-sodium', 'garnishes', 'low-in-something', 'number-of-servings']",{'low-sodium'},30,40
228413,Soba Noodles With Green Onion Broth,"I had a bunch of green onions that were getting wilty and a craving for Japanese noodles and eggs.  This was a quick, easy and low fat fix to my craving!","['eggs', 'soba noodles', 'chicken broth', 'green onion', 'dry sherry', 'sugar', 'soy sauce', 'gingerroot']","[""5       eggs"",""6 -8   ounces    soba noodles"",""3 (14 1/2  ounce) cans   chicken broth"",""1   bunch    green onion, sliced "",""2   tablespoons    dry sherry"",""1   teaspoon    sugar"",""1/3  cup    soy sauce"",""1   teaspoon   jarred chopped gingerroot""]",1 (500 g),4,"['Cook soba noodles according to package directions, drain and rinse with cold water.', 'Bring chicken broth, dry sherry, sugar, soy sauce, ginger and about 3/4 of the green onions to a boil.  Simmer while the egg is cooking.', 'Beat eggs in small bowl with a dash of soy sauce. Cook egg pancake in a covered omlette pan sprayed with Pam.  Cut into slices.', 'Arrange some noodles and egg slices in an individual serving bowl and garnish with some of the remaining green onions. Cover with broth.  Sprinkle hot pepper flakes on if desired.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'healthy', 'soups-stews', 'eggs-dairy', 'pasta', 'asian', 'japanese', 'easy', 'low-fat', 'eggs', 'dietary', 'low-saturated-fat', 'low-calorie', 'low-carb', 'low-in-something', 'pasta-rice-and-grains']","{'low-calorie', 'healthy', 'low-carb', 'noodles', 'low-fat', 'japanese'}",30,40
243432,Strawberry-Basil Jam,"Strawberry and Basil are a wonderful combination. The sweetness of the strawberries goes well together with the herbal flavors of basil. The lime adds the freshness, which I like about this jam. I'm using here the ""Super Gelling Sugar"" from Dr. Oetker (German brand), which makes it possible to reduce the sugar amount to 1/3 of fruit weigth.","['strawberries', 'gelling sugar', 'fresh basil', 'lime juice', 'lime peel']","[""1200   g    strawberries (weight after hulling)"",""400   g   super gelling sugar (Dr. Oetker\u0027s 1-3)"",""3 1/2  tablespoons    fresh basil, coarsely chopped "",""2 1/2  tablespoons    lime juice"",""2 1/2  teaspoons    lime peel, finely grated ""]",1 (1247 g),1,"['Clean and hull strawberries. Cut strawberries into pieces. Then weight to make 1.2 kg fruit for jam.', 'In a suited pot mix strawberries, super gelling sugar and lime juice.', 'Let stand for 2 hours, mixing from time to time.', 'Over medium high heat bring to a boil stirring all the time.', 'Let boil strawberry mixture for 4 minutes, stirring all the time.', 'Remove from heat and add lime peel. Mix.', 'Add coarsely chopped basil and mix.', 'Fill into twist off preserving jars and close jars. Let stand for 1 minute and then turn up side down. Let stand for 10 minutes and turn over again. Let cool completely.', 'NOTE on ""Dr. Oetker\'s Super Gelling Sugar 3:1"". Dr. Oetker is a well known brand in Germany. There are several gelling sugars available. The ""3:1"" super gelling sugar already contains pectin and you only need 1/3 of sugar. If you can\'t get it, you could also use Dr. Oetker\'s 2:1 super gelling sugar. Follow the instructions on the package.']","['time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', '5-ingredients-or-less', 'jams-and-preserves', 'breakfast', 'canning', 'condiments-etc', 'fruit', 'german', 'easy', 'european', 'berries', 'strawberries', 'brunch', 'taste-mood', 'savory', 'sweet', 'technique', '4-hours-or-less']","{'breakfast', 'german'}",30,40
254859,Jen's Fresh and Spicy Salsa,This is the best homemade salsa ever! I originally found this on allrecipes.com. Everyone always requests it for potlucks and parties. This can be watery so I usually chop the tomatoes first and put them in a strainer basket while I do the rest. I have a small food chopper which really cuts down the prep time on this.,"['roma tomatoes', 'green onions', 'fresh jalapeno peppers', 'fresh cilantro', 'fresh lime juice', 'hot pepper sauce', 'ground black pepper', 'garlic powder', 'salt']","[""6       roma tomatoes, seeded and chopped "",""10       green onions, chopped "",""2       fresh jalapeno peppers, seeded and chopped "",""1/4  cup   chopped fresh cilantro"",""2   tablespoons    fresh lime juice"",""2   tablespoons    hot pepper sauce"",""1   teaspoon    ground black pepper"",""1   teaspoon    garlic powder"",""1   teaspoon    salt""]",1 (62 g),10,"['Combine tomatoes, green onions, jalapenos, and cilantro.', 'You can pulse this in a blender or food processor to get this to the consistency you like.', 'Add remaining ingredients and mix well.', 'Keep refrigerated until serving.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'healthy', 'very-low-carbs', 'sauces', 'appetizers', 'condiments-etc', 'vegetables', 'easy', 'potluck', 'holiday-event', 'low-fat', 'dips', 'salsas', 'food-processor-blender', 'dietary', 'low-sodium', 'low-cholesterol', 'low-saturated-fat', 'low-calorie', 'low-carb', 'low-in-something', 'tomatoes', 'to-go', 'equipment', 'small-appliance', '3-steps-or-less']","{'low-calorie', 'low-sodium', 'healthy', 'low-carb', 'appetizer', 'low-fat'}",30,40
278406,A Lighter Side of Cc's Oven-Grilled Reuben Sandwiches,"This is an awesome reuben that uses a unique cole slaw rather than saurkraut. This is a wonderful taste sensation for Reuben lovers. We think you will be as amazed as we were. We tagged Recipe #260415 in the 'Make it Healthier' game and did just that. We revised it to an 'open-faced' sandwich and brought down the calories from 837, the fat from 50.5, and the carbs down from 52g. Thanks Chef #382123 for such a great perk to an old favorite.","['cider vinegar', 'instant apple cider drink mix', 'cabbage', 'reduced-fat mayonnaise', 'dijon mustard', 'rye bread', 'nonstick cooking spray', 'reduced-fat swiss cheese', 'corned beef']","[""3   tablespoons    cider vinegar"",""1   tablespoon    instant apple cider drink mix"",""1/2  cup   shredded cabbage"",""1   tablespoon    reduced-fat mayonnaise"",""1   tablespoon    Dijon mustard"",""2   slices    rye bread"",""  nonstick cooking spray"",""4   slices    reduced-fat swiss cheese (about 1/2 pound)"",""1/2  lb    corned beef, lean and thinly sliced and julienne  (or shaved)""]",1 (268 g),2,"['Adjust oven rack to middle position, place baking sheet on rack, and heat oven to 450 degrees.', 'In a small saucepan over medium heat, stir together vinegar and apple cider mix till dissolved. Add coleslaw, cover, and cook for 8-10 minutes, stirring occasionally, until coleslaw is tender.', 'Remove lid and simmer until liquid has evaporated, 1-2 minutes.', 'Line a baking sheet lined with parchment paper. Spray one side of each bread slice with non-stick cooking spray and turn over onto the parchment (so butter side is down).', 'Combine mayonnaise and mustard in small bowl. To each slice, spread mayo mixture, followed with 1 slice of cheese, the slaw, the corned beef, and then top with another slice of cheese. Bake until toasted, about 10 minutes.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'for-1-or-2', 'lunch', 'beef', 'eggs-dairy', 'german', 'easy', 'european', 'kid-friendly', 'russian', 'cheese', 'dietary', 'sandwiches', 'high-calcium', 'comfort-food', 'high-in-something', 'meat', 'taste-mood', 'number-of-servings']","{'sandwich', 'lunch', 'german', 'side', 'russian'}",30,40
287228,Grilled Aubergine and Mushroom Stack,A gourmet looking relatively simple yet delicious meal.,"['aubergine', 'fennel bulb', 'red onion', 'mushrooms', 'olive oil', 'garlic cloves']","[""1   large    aubergine, trimmed and cut lengthways into 1 . 5cm slices "",""1       fennel bulb, trimmed and sliced "",""1       red onion, peeled and finely sliced "",""4   large   flat mushrooms, trimmed "",""1   tablespoon    olive oil"",""4       garlic cloves, peeled and chopped ""]",1 (253 g),4,"['Preheat the oven to 200C.', 'Arrange the vegetables on a large baking sheet and glaze the aubergine, fennel slices and onion with olive oil using a partry brush.', 'Scatter the garlic over the vegetables.', 'Bake for 8 – 10 minutes or until lightly coloured (make sure the aubergine is soft and cooked).', 'Arrange the aubergine on 4 warm serving plates, top with the fennel, then the onion and finally the whole mushroom.', 'Serve immediately with a green salad.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'lunch', 'main-dish', 'vegetables', 'easy', 'dinner-party', 'dietary', 'low-sodium', 'low-cholesterol', 'low-saturated-fat', 'low-calorie', 'low-carb', 'mushrooms', 'low-in-something', 'brunch']","{'low-calorie', 'low-sodium', 'lunch', 'low-carb', 'dinner'}",30,40
294427,1789  Apple  Arugula Salad With Aged Gouda and Crisped Pancetta,"Ris Lacoste was the chef at the 1789 Restaurant in Georgetown in Washington DC for ten years, til she left to open her own place.  This salad was a favorite on the menu.  The cider vinaigrette recipe makes a lot--but you can keep it in the fridge for about two weeks.  Bring it to room temperature before using.","['apple cider', 'shallots', 'fresh thyme', 'red wine vinegar', 'sherry wine vinegar', 'white vinegar', 'dijon mustard', 'olive oil', 'salt and pepper', 'pancetta', 'tart apples', 'gouda cheese', 'white cheddar cheese', 'red onion', 'arugula', 'salt and pepper']","["""",""2   cups   fresh apple cider"",""3       shallots, minced "",""2   tablespoons    fresh thyme"",""2   ounces    red wine vinegar"",""2   ounces    sherry wine vinegar"",""2   ounces    white vinegar"",""1   teaspoon    Dijon mustard"",""2   cups    olive oil"",""  salt and pepper"","""",""3 -4   ounces    pancetta, in 12 paper thin slices "",""3       tart apples, crisp "",""6   ounces   aged gouda cheese"",""3   ounces    white cheddar cheese"",""1   medium    red onion, thinly sliced "",""6   cups    arugula"",""  salt and pepper""]",1 (355 g),6,"['For the dressing:', 'Reduce the cider along with the sliced shallots and thyme in a non-reactive pan until reduced to almost a syrup or about 2 ounces.', 'Strain out the shallots and thyme and place the reduced cider into a bowl. Add the 3 vinegars, Dijon mustard, salt and pepper.', 'Slowly whisk in the olive oil until the mixture emulsifies. Stop after 1-1/2 cups and taste.', 'Continue adding oil if too acidic for your taste. More than two cups may be necessary depending on the vinegars used.', 'Adjust seasoning with salt and pepper.', 'Set aside until ready to use.', 'For the salad:', 'Lay the slices of pancetta on a cookie sheet and cook in a 350 degree oven until crispy. Set aside.', 'Slice one or two crisp apples on a mandoline, horizontally across the apple into 18 paper thin slices. Peel and shred the remaining apples to make one cup.', 'Shred the two cheeses.', 'Wash the arugula thoroughly in several changes of water and spin dry.', 'To serve: In a large bowl, mix the arugula, red onion and pancetta. Season with salt and pepper and toss with some cider vinaigrette.', 'Arrange 3 slices of apple on the bottom of each plate.', 'Top with a handful of arugula, sprinkle with the shredded chesses and apple.']","['ham', '60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'salads', 'pork', 'vegetables', 'easy', 'european', 'salad-dressings', 'meat', 'greens']",{'salad'},30,40
396934,Veal or Chicken Hanson,Cut this out of a magazine probably 20 years ago. Love veal but it is almost as good with chicken. We serve over fettucine.,"['veal loin', 'flour', 'butter', 'marsala wine', 'shiitake mushrooms', 'salt and pepper', 'olive oil', 'molasses', 'chicken stock', 'fettuccine pasta']","[""2   lbs    veal loin or 2   lbs    chicken"",""  flour, for dredging "",""3   tablespoons    butter"",""1/4  cup    marsala wine"",""1 1/2  cups    shiitake mushrooms, quartered "",""  salt and pepper"",""3   tablespoons    olive oil"",""1   cup    molasses"",""1/4  cup    chicken stock"",""  fettuccine pasta""]",1 (280 g),4,"['Take veal or chicken &amp; pound thin between 2 pieces of plastic wrap until 1/2"" thick. Season lightly with salt &amp; pepper on both sides &amp; then dredge in flour.', 'Heat olive oil &amp; butter in a large pan over medium heat, shake off excess flour from veal &amp; saute about 2 minutes per side until lightly browned. Remove &amp; set aside.', 'To pan add molasses, wine &amp; stock. Let reduce on high heat for 5 minutes, after reduction  of 1/4th, add mushrooms. Reduce heat, cover &amp; simmer until mushrooms soften &amp; sauce thickens slightly, about 7 minutes.', 'Add veal back to pan &amp; warm.', 'Serve with fettucine that has been cooked &amp; then tossed with a little olive oil, parmesan cheese &amp; parsley.']","['30-minutes-or-less', 'time-to-make', 'main-ingredient', 'preparation', 'beef', 'poultry', 'chicken', 'dietary', 'low-sodium', 'veal', 'low-in-something', 'meat']","{'low-sodium', 'chicken'}",30,40
414099,Scallops With Garlic Bread Crumbs-Weight Watchers,"From the Weight Watcher's in 20 Minutes Cookbook.  As I am trying to get back to weight,eat healthy, and make foods family will enjoy I came across this cookbook and the recipes are very simple, 20 minute meals, and easy to keep on track with.  This is a super delightful recipe in 3 steps. and less than 10 minutes!  WW pts.4  Serving size 5 scallops","['plain breadcrumbs', 'fresh parsley', 'garlic clove', 'butter', 'lemon zest', 'salt', 'black pepper', 'sea scallops']","[""1/4  cup    plain breadcrumbs"",""2   tablespoons   finely chopped fresh parsley"",""1       garlic clove, minced "",""1   tablespoon    butter, melted "",""1   teaspoon   grated lemon zest"",""1/2  teaspoon    salt"",""1/4  teaspoon    black pepper"",""1 1/4  lbs    sea scallops""]",1 (156 g),4,"['Spray the rack of a broiler pan with nonstick spray and preheat the broiler.', 'Combine all ingredients except scallops in a large bowl then add the scallops and toss to cover.', 'Place the scallops on the broiler rack in a single layer and lightly spray with nonstick spray. Broil 4 inches from the heat until golden brown, about 4 min., (do NOT turn).']","['15-minutes-or-less', 'time-to-make', 'preparation', 'healthy', 'easy', 'low-fat', 'dietary', 'low-calorie', 'low-carb', 'low-in-something', '3-steps-or-less']","{'low-calorie', 'healthy', 'low-carb', 'low-fat', 'bread'}",30,40
419187,Chicken Broccoli Shells,I found this recipe years ago on a box of pasta shells. It can be changed around so easily that it doesn't seem like the same recipe. The recipe that I am posting calls for alfredo sauce & broccoli but sometimes I use marinara sauce instead of alfredo and spinach instead of broccoli. You can do it so many ways!!,"['alfredo sauce', 'frozen chopped broccoli', 'cooked chicken', 'mozzarella cheese', 'parmesan cheese', 'jumbo pasta shells']","[""1 (16   ounce) jar   alfredo sauce"",""2   cups    frozen chopped broccoli"",""2   cups   diced cooked chicken"",""1   cup   shredded mozzarella cheese"",""1/4  cup   shredded parmesan cheese"",""21       jumbo pasta shells""]",1 (121 g),6,"['Prehead oven to 350.', 'Boil &amp; drain pasta shells according to package directions.', 'In a large bowl, combine Alfredo sauce, broccoli, chicken, and cheeses.', 'Spoon into pasta shells.', 'Place in a greased 13x9 inch baking dish.', 'Cover &amp; bake for 30-35 minute or until bubbly.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'main-dish', 'pasta', 'one-dish-meal', 'pasta-rice-and-grains', 'pasta-shells']","{'dinner', 'chicken'}",30,40
